6622|KAY|KAY|1|3|3||0
6623|KDI|KDI|1|3|3||0
6624|KEIRA DAN SELLY|KEIRADANSELLY|3|3|3||0
6625|KEISHA|KEISHA|1|3|3||0
6626|KEKET AND MILKA|KEKETANDMILKA|3|3|3||0
6627|KELOMPOK CENTIL|KELOMPOKCENTIL|2|3|3||0
6628|KELOMPOK SELEBOR|KELOMPOKSELEBOR|2|3|3||0
6629|KEMBAR GROUP|KEMBARGROUP|2|3|3||0
6630|KEMBAR IDOLA|KEMBARIDOLA|2|3|3||0
6631|KEMBAR SRIKANDI|KEMBARSRIKANDI|2|3|3||0
6632|KERISPATIH|KERISPATIH|1|3|3||0
6633|KERONCONG|KERONCONG|1|1|3||0
6634|KETUT SANJAYA|KETUTSANJAYA|2|1|3||0
6635|KEYLA|KEYLA|1|3|3||0
6636|KICHI BAND|KICHIBAND|2|3|3||0
6637|KIDDIS|KIDDIS|1|3|3||0
6638|KIKI EFENDI|KIKIEFENDI|2|2|3||0
6639|KIKI FAREL|KIKIFAREL|2|1|3||0
6640|KILLING ME INSIDE|KILLINGMEINSIDE|3|3|3||0
6641|KINGKONG|KINGKONG|1|3|3||0
6642|KITTY ANDRI|KITTYANDRI|2|2|3||0
6643|KLA PROJECT|KLAPROJECT|2|3|3||0
6644|KLA RETURN|KLARETURN|2|3|3||0
6645|KLAKUSTIK|KLAKUSTIK|1|3|3||0
6646|KLARINET|KLARINET|1|3|3||0
6647|KOES HENDRATMO|KOESHENDRATMO|2|1|3||0
6648|KOES PLUS|KOESPLUS|2|3|3||0
6649|KOIL|KOIL|1|3|3||0
6650|KOJO BAND|KOJOBAND|2|3|3||0
6651|KONSPIRASI|KONSPIRASI|1|3|3||0
6652|KOTAK|KOTAK|1|3|3||0
6653|KRIS BIANTORO|KRISBIANTORO|2|1|3||0
6654|KRISDAYANTI|KRISDAYANTI|1|2|3||0
6655|KRISNA NEW SPECTRUM|KRISNANEWSPECTRUM|3|3|3||0
6656|KRISTINA|KRISTINA|1|2|3||0
6657|KUBURAN BAND|KUBURANBAND|2|3|3||0
6658|KUMBANG JATI GRUP|KUMBANGJATIGRUP|3|3|3||0
6659|KUNCI|KUNCI|1|3|3||0
6660|LABA LABA|LABALABA|2|3|3||0
6661|LADY AVISHA|LADYAVISHA|2|2|3||0
6662|LADY ROOS|LADYROOS|2|2|3||0
6663|LAGU BATAK|LAGUBATAK|2|1|3||0
6664|LAGU LAGU TK|LAGULAGUTK|3|3|3||0
6665|LAGU NASRANI|LAGUNASRANI|2|3|3||0
6666|LAILY DIMYATI|LAILYDIMYATI|2|2|3||0
6667|LALA KARMELA|LALAKARMELA|2|2|3||0
6668|LALUNA|LALUNA|1|3|3||0
6669|LATIEF KHAN|LATIEFKHAN|2|1|3||0
6670|LAVENIA|LAVENIA|1|2|3||0
6671|LAYLA|LAYLA|1|2|3||0
6672|LEMBAJOENG|LEMBAJOENG|1|3|3||0
6673|LENNY AYENA|LENNYAYENA|2|2|3||0
6674|LENNY WIDYA|LENNYWIDYA|2|2|3||0
6675|LEO WALDY|LEOWALDY|2|1|3||0
6676|LESTA MEGA|LESTAMEGA|2|2|3||0
6677|LETTO|LETTO|1|3|3||0
6678|LEVY DIVA NANDA|LEVYDIVANANDA|3|2|3||0
6679|LEVY ZAHIRA|LEVYZAHIRA|2|2|3||0
6680|LIA ANANDA|LIAANANDA|2|2|3||0
6681|LIA CENSY|LIACENSY|2|2|3||0
6682|LIA DESY|LIADESY|2|2|3||0
6683|LIA KHENSI|LIAKHENSI|2|2|3||0
6684|LIA SAFIRA|LIASAFIRA|2|2|3||0
6685|LIA SAMANTA|LIASAMANTA|2|2|3||0
6686|LIAN KARINA|LIANKARINA|2|2|3||0
6687|LIANY|LIANY|1|2|3||0
6688|LIES DAMAYANTI|LIESDAMAYANTI|2|2|3||0
6689|LILIN HERLINA|LILINHERLINA|2|2|3||0
6690|LILIS DARAWANGI|LILISDARAWANGI|2|2|3||0
6691|LILIS KARLINA|LILISKARLINA|2|2|3||0
6692|LILIS SURYANI|LILISSURYANI|2|2|3||0
6693|LINA AR|LINAAR|2|2|3||0
6694|LINA SELVIRA|LINASELVIRA|2|2|3||0
6695|LINDA CARELLA|LINDACARELLA|2|2|3||0
6696|LINI AYENA|LINIAYENA|2|2|3||0
6697|LIRA LELIANA|LIRALELIANA|2|2|3||0
6698|LISA A RIYANTO|LISAARIYANTO|3|2|3||0
6699|LISA ANDINA|LISAANDINA|2|2|3||0
6700|LOADING BAND|LOADINGBAND|2|3|3||0
6701|LOBOW|LOBOW|1|1|3||0
6702|LOLITA|LOLITA|1|2|3||0
6703|LOLLA PITALOKA|LOLLAPITALOKA|2|2|3||0
6704|LUCKY WIJAYA|LUCKYWIJAYA|2|1|3||0
6705|LUCY MAYASARI FT A|LUCYMAYASARIFTA|4|3|3||0
6706|LULU CHIKA|LULUCHIKA|2|2|3||0
6707|LUNA MAYA|LUNAMAYA|2|2|3||0
6708|LUP BAND|LUPBAND|2|3|3||0
6709|LUSIANA SAFARA|LUSIANASAFARA|2|2|3||0
6710|LYLA|LYLA|1|3|3||0
6711|LYNDA MOYMOY|LYNDAMOYMOY|2|2|3||0
6712|MAGNA|MAGNA|1|3|3||0
6713|MAHADEWA|MAHADEWA|1|3|3||0
6714|MAHADEWI|MAHADEWI|1|3|3||0
6715|MAHER ZAIN|MAHERZAIN|2|1|3||0
6716|MAHKOTA|MAHKOTA|1|3|3||0
6717|MAIA|MAIA|1|2|3||0
6718|MALE VOICE|MALEVOICE|2|3|3||0
6719|MALIKA BAND|MALIKABAND|2|3|3||0
6720|MAMAT|MAMAT|1|1|3||0
6721|MAMIEK SLAMET|MAMIEKSLAMET|2|1|3||0
6722|MAMIK ARMANIA|MAMIKARMANIA|2|1|3||0
6723|MANIS MANJA GROUP|MANISMANJAGROUP|3|3|3||0
6724|MANSYUR S|MANSYURS|2|1|3||0
6725|MANTHOUS|MANTHOUS|1|1|3||0
6726|MARCELINO|MARCELINO|1|1|3||0
6727|MARCELL|MARCELL|1|1|3||0
6728|MARGARETH|MARGARETH|1|2|3||0
6729|MARGARETH MAMAMIA|MARGARETHMAMAMIA|2|2|3||0
6730|MARGIE SIEGERS|MARGIESIEGERS|2|2|3||0
6731|MARIAMA ULFA|MARIAMAULFA|2|2|3||0
6732|MARIAMI ULFI|MARIAMIULFI|2|2|3||0
6733|MARIO|MARIO|1|1|3||0
6734|MARISSA KARET|MARISSAKARET|2|2|3||0
6735|MARIYAH ULFA|MARIYAHULFA|2|2|3||0
6736|MARSHANDA|MARSHANDA|1|2|3||0
6737|MARSYA|MARSYA|1|2|3||0
6738|MARVELLS|MARVELLS|1|3|3||0
6739|MASS ROMANTIC|MASSROMANTIC|2|3|3||0
6740|MATTA|MATTA|1|3|3||0
6741|MAUDY AYUNDA|MAUDYAYUNDA|2|2|3||0
6742|MAYANGSARI|MAYANGSARI|1|2|3||0
6743|MEGA MUSTIKA|MEGAMUSTIKA|2|2|3||0
6744|MEGGI Z|MEGGIZ|2|1|3||0
6745|MEGGIE DIAZ|MEGGIEDIAZ|2|2|3||0
6746|MEI CHAN|MEICHAN|2|2|3||0
6747|MELANI FT ANDA|MELANIFTANDA|3|3|3||0
6748|MELANIE|MELANIE|1|2|3||0
6749|MELANY ANGGORA|MELANYANGGORA|2|2|3||0
6750|MELINDA|MELINDA|1|2|3||0
6751|MELKY GOESLAW|MELKYGOESLAW|2|1|3||0
6752|MELLA BERBIE|MELLABERBIE|2|2|3||0
6753|MELLY GOESLAW|MELLYGOESLAW|2|2|3||0
6754|MELLY MANUHUTU|MELLYMANUHUTU|2|2|3||0
6755|MEMES|MEMES|1|2|3||0
6756|MERAH DELIMA|MERAHDELIMA|2|3|3||0
6757|MERCI BAND|MERCIBAND|2|3|3||0
6758|MERIAM BELLINA|MERIAMBELLINA|2|2|3||0
6759|MERPATI BAND|MERPATIBAND|2|3|3||0
6760|MERRY ANDANI|MERRYANDANI|2|2|3||0
6761|MERRY HERMANSYAH|MERRYHERMANSYAH|2|2|3||0
6762|METRIS|METRIS|1|3|3||0
6763|MIA SEPTIA|MIASEPTIA|2|2|3||0
6764|MICHA|MICHA|1|2|3||0
6765|MIKE IDOL|MIKEIDOL|2|1|3||0
6766|MILA ROZA|MILAROZA|2|2|3||0
6767|MIMIN AMINAH|MIMINAMINAH|2|2|3||0
6768|MINAWATY DEWI|MINAWATYDEWI|2|2|3||0
6769|MINEL|MINEL|1|2|3||0
6770|MIRA S|MIRAS|2|2|3||0
6771|MIRNAWATI|MIRNAWATI|1|2|3||0
6772|MISIK|MISIK|1|1|3||0
6773|MITA E.S|MITAES|2|2|3||0
6774|MITA TJ|MITATJ|2|2|3||0
6775|MITHA MAMAMIA|MITHAMAMAMIA|2|2|3||0
6776|MOZZA KIRANA|MOZZAKIRANA|2|2|3||0
6777|MR. BAMBANG|MRBAMBANG|2|1|3||0
6778|MSC LIMA|MSCLIMA|2|3|3||0
6779|MU|MU|1|3|3||0
6780|MUACH BAND|MUACHBAND|2|3|3||0
6781|MUCHLAS AP|MUCHLASAP|2|1|3||0
6782|MUCHSIN ALATAS|MUCHSINALATAS|2|1|3||0
6783|MUHDAR ALATAS|MUHDARALATAS|2|1|3||0
6784|MULAN JAMEELA|MULANJAMEELA|2|2|3||0
6785|MUNIER KHAN|MUNIERKHAN|2|1|3||0
6786|MUNJALU|MUNJALU|1|3|3||0
6787|MURNI CHANIA|MURNICHANIA|2|2|3||0
6788|MURTI KHARISMA|MURTIKHARISMA|2|2|3||0
6789|MUS MUJIONO|MUSMUJIONO|2|1|3||0
6790|MUS MULYADI|MUSMULYADI|2|1|3||0
6791|MYTHA|MYTHA|1|2|3||0
6792|N2 MY|N2MY|2|3|3||0
6793|NADA SORAYA|NADASORAYA|2|2|3||0
6794|NAFA URBACH|NAFAURBACH|2|2|3||0
6795|NAFF|NAFF|1|3|3||0
6796|NAFFAS|NAFFAS|1|3|3||0
6797|NAGA DHUT|NAGADHUT|2|3|3||0
6798|NAGAZ BAND|NAGAZBAND|2|3|3||0
6799|NAIF|NAIF|1|3|3||0
6800|NAINA LUCY|NAINALUCY|2|2|3||0
6801|NAIS LARASATI|NAISLARASATI|2|2|3||0
6802|NANA|NANA|1|2|3||0
6803|NANANG SADEWA|NANANGSADEWA|2|1|3||0
6804|NANANG SOEWITO|NANANGSOEWITO|2|1|3||0
6805|NANDA STARDUT|NANDASTARDUT|2|2|3||0
6806|NANI KUSUMO|NANIKUSUMO|2|2|3||0
6807|NANIA IDOL|NANIAIDOL|2|2|3||0
6808|NANING JAYANTI|NANINGJAYANTI|2|2|3||0
6809|NANO BAND|NANOBAND|2|3|3||0
6810|NATASHA|NATASHA|1|2|3||0
6811|NATHAN HARTONO|NATHANHARTONO|2|1|3||0
6812|NAVAS|NAVAS|1|3|3||0
6813|NELLY AGUSTIN|NELLYAGUSTIN|2|2|3||0
6814|NENA FERNANDA|NENAFERNANDA|2|2|3||0
6815|NENENG ANJARWATI|NENENGANJARWATI|2|2|3||0
6816|NENENG ZUBAIDAH|NENENGZUBAIDAH|2|2|3||0
6817|NEOSARI|NEOSARI|1|2|3||0
6818|NETISYA|NETISYA|1|2|3||0
6819|NETISYAH FT BRODEN|NETISYAHFTBRODEN|3|3|3||0
6820|NETRAL|NETRAL|1|3|3||0
6821|NETTY HERAWATY|NETTYHERAWATY|2|2|3||0
6822|NETTY SYAH|NETTYSYAH|2|2|3||0
6823|NEW BAND|NEWBAND|2|3|3||0
6824|NEW DISCO PANBERS|NEWDISCOPANBERS|3|3|3||0
6825|NEW ETA 7|NEWETA7|3|3|3||0
6826|NEW TRIO KENES|NEWTRIOKENES|3|3|3||0
6827|NEWDAYS|NEWDAYS|1|3|3||0
6828|NIA DANIATY|NIADANIATY|2|2|3||0
6829|NIA FT VERA SAFIRA|NIAFTVERASAFIRA|4|3|3||0
6830|NIA LAVENIA|NIALAVENIA|2|2|3||0
6831|NIA ZULKARNAEN|NIAZULKARNAEN|2|2|3||0
6832|NICKY ASTRIA|NICKYASTRIA|2|2|3||0
6833|NICKY TIRTA|NICKYTIRTA|2|1|3||0
6834|NIDJI|NIDJI|1|3|3||0
6835|NIEN SAMANTHA|NIENSAMANTHA|2|2|3||0
6836|NIKE ARDILLA|NIKEARDILLA|2|2|3||0
6837|NIKITA WILLY|NIKITAWILLY|2|2|3||0
6838|NILAM KOESWORO|NILAMKOESWORO|2|2|3||0
6839|NINA|NINA|1|2|3||0
6840|NINA NIRMALA|NINANIRMALA|2|2|3||0
6841|NINA TAMAM|NINATAMAM|2|2|3||0
6842|NINDY|NINDY|1|2|3||0
6843|NINDY ELLESE|NINDYELLESE|2|2|3||0
6844|NINE BALL|NINEBALL|2|3|3||0
6845|NINI CARLINA|NINICARLINA|2|2|3||0
6846|NINING MEIDA|NININGMEIDA|2|2|3||0
6847|NIRWANA|NIRWANA|1|3|3||0
6848|NITA LORENZA|NITALORENZA|2|2|3||0
6849|NITA SINTYA|NITASINTYA|2|2|3||0
6850|NIXIE BAND|NIXIEBAND|2|3|3||0
6851|NO NAME 2|NONAME2|3|1|3||0
6852|NOAH|NOAH|1|3|3||0
6853|NOER HALIMAH|NOERHALIMAH|2|2|3||0
6854|NONA STARDUT|NONASTARDUT|2|2|3||0
6855|NONI ANGELA|NONIANGELA|2|2|3||0
6856|NORMA|NORMA|1|2|3||0
6857|NORMA SELLA|NORMASELLA|2|2|3||0
6858|NOVA RIANTY|NOVARIANTY|2|2|3||0
6859|NOVI ANDARISTA|NOVIANDARISTA|2|2|3||0
6860|NOVI ANGGRAENI|NOVIANGGRAENI|2|2|3||0
6861|NOVI BARAT|NOVIBARAT|2|2|3||0
6862|NOVIA KOLOPAKING|NOVIAKOLOPAKING|2|2|3||0
6863|NOVITA DEWI|NOVITADEWI|2|2|3||0
6864|NUGIE|NUGIE|1|1|3||0
6865|NUMATA|NUMATA|1|3|3||0
6866|NUNUNG ALVI|NUNUNGALVI|2|2|3||0
6867|NUNUNG KHARISMA|NUNUNGKHARISMA|2|2|3||0
6868|NUR AFNI OCTAVIA|NURAFNIOCTAVIA|3|2|3||0
6869|NUR AINI D|NURAINID|3|2|3||0
6870|NUR KUMALA|NURKUMALA|2|2|3||0
6871|NURAINY ISNAINI|NURAINYISNAINI|2|2|3||0
6872|NYAWA BAND|NYAWABAND|2|3|3||0
6873|OBBIE MESSAKH|OBBIEMESSAKH|2|1|3||0
6874|ODDIE AGAM|ODDIEAGAM|2|1|3||0
6875|OKKY ARDILA|OKKYARDILA|2|2|3||0
6876|OLGA SYAHPUTRA|OLGASYAHPUTRA|2|1|3||0
6877|OLIVIA|OLIVIA|1|2|3||0
6878|OMATH FT MEGA WAHY|OMATHFTMEGAWAHY|4|3|3||0
6879|ONCE|ONCE|1|1|3||0
6880|ONNY SURYONO|ONNYSURYONO|2|1|3||0
6881|OPICK|OPICK|1|1|3||0
6882|OPPIE|OPPIE|1|2|3||0
6883|ORBIT BAND|ORBITBAND|2|3|3||0
6884|ORGANIK|ORGANIK|1|3|3||0
6885|OSCAR BAND|OSCARBAND|2|3|3||0
6886|OVALL TRIO|OVALLTRIO|2|3|3||0
6887|OXYGEN|OXYGEN|1|3|3||0
6888|PADANG SONG|PADANGSONG|2|1|3||0
6889|PADHYANGAN 6|PADHYANGAN6|2|3|3||0
6890|PADI|PADI|1|3|3||0
6891|PAIJO LONDO|PAIJOLONDO|2|1|3||0
6892|PAKAROCK|PAKAROCK|1|3|3||0
6893|PANBERS|PANBERS|1|3|3||0
6894|PANCE F. PONDAAG|PANCEFPONDAAG|3|1|3||0
6895|PANDAWA|PANDAWA|1|3|3||0
6896|PANGERAN BAND|PANGERANBAND|2|3|3||0
6897|PAPA T. BOB|PAPATBOB|3|1|3||0
6898|PARAMITHA RUSADY|PARAMITHARUSADY|2|2|3||0
6899|PAS BAND|PASBAND|2|3|3||0
6900|PASTO|PASTO|1|3|3||0
6901|PASTO 1|PASTO1|2|3|3||0
6902|PATEN BAND|PATENBAND|2|3|3||0
6903|PATTY SISTERS|PATTYSISTERS|2|3|3||0
6904|PAUL|PAUL|1|1|3||0
6905|PAUL IRAMA|PAULIRAMA|2|1|3||0
6906|PEE WEE GASKINS|PEEWEEGASKINS|3|3|3||0
6907|PEREMPUAN|PEREMPUAN|1|2|3||0
6908|PESTA|PESTA|1|3|3||0
6909|PETER F. GONTHA|PETERFGONTHA|3|1|3||0
6910|PETERPAN|PETERPAN|1|3|3||0
6911|PIA UTOPIA|PIAUTOPIA|2|2|3||0
6912|PILOT BAND|PILOTBAND|2|3|3||0
6913|PINKAN MAMBO|PINKANMAMBO|2|2|3||0
6914|PIPI|PIPI|1|2|3||0
6915|PIPIT NOVITA|PIPITNOVITA|2|2|3||0
6916|PIYU|PIYU|1|1|3||0
6917|PIYU FT INA KAMARI|PIYUFTINAKAMARI|4|3|3||0
6918|PMR|PMR|1|3|3||0
6919|PO3THREE|PO3THREE|1|3|3||0
6920|POIN PLUS|POINPLUS|2|3|3||0
6921|POLICE ACADEMY|POLICEACADEMY|2|3|3||0
6922|PONGKY BARATA|PONGKYBARATA|2|1|3||0
6923|POP MANDARIN INDON|POPMANDARININDON|3|1|3||0
6924|POP SUNDA|POPSUNDA|2|1|3||0
6925|POPPY|POPPY|1|2|3||0
6926|POPPY BUNGA|POPPYBUNGA|2|2|3||0
6927|POPPY CAPELLA|POPPYCAPELLA|2|2|3||0
6928|POPPY MERCURY|POPPYMERCURY|2|2|3||0
6929|POTRET|POTRET|1|3|3||0
6930|PRISA|PRISA|1|2|3||0
6931|PRIYANKA|PRIYANKA|1|2|3||0
6932|PROJECT POP|PROJECTPOP|2|3|3||0
6933|PROTONEMA|PROTONEMA|1|3|3||0
6934|PROYEK BAYANGAN|PROYEKBAYANGAN|2|3|3||0
6935|PUMPKIN|PUMPKIN|1|3|3||0
6936|PUSPITA RATIH|PUSPITARATIH|2|2|3||0
6937|PUTIH BAND|PUTIHBAND|2|3|3||0
6938|PUTRI AULIA|PUTRIAULIA|2|2|3||0
6939|PUTRI VINATA|PUTRIVINATA|2|2|3||0
6940|RACHMAT KARTOLO|RACHMATKARTOLO|2|1|3||0
6941|RADJA|RADJA|1|3|3||0
6942|RAFFI AHMAD|RAFFIAHMAD|2|1|3||0
6943|RAFIKA DURI|RAFIKADURI|2|2|3||0
6944|RAIA|RAIA|1|3|3||0
6945|RAIHAN|RAIHAN|1|2|3||0
6946|RAISA|RAISA|1|2|3||0
6947|RAKA AB|RAKAAB|2|1|3||0
6948|RAMA AIPHAMA|RAMAAIPHAMA|2|1|3||0
6949|RAMA BAND|RAMABAND|2|3|3||0
6950|RAMA SHINTA BAND|RAMASHINTABAND|3|3|3||0
6951|RAN|RAN|1|3|3||0
6952|RANA RANI|RANARANI|2|2|3||0
6953|RANDY PANGALILA|RANDYPANGALILA|2|1|3||0
6954|RANI|RANI|1|2|3||0
6955|RANI & SARWANA|RANISARWANA|3|3|3||0
6956|RANI YULIA|RANIYULIA|2|2|3||0
6957|RANO KARNO|RANOKARNO|2|1|3||0
6958|RARA STARDUT|RARASTARDUT|2|2|3||0
6959|RASSO ZAINAL HAQ|RASSOZAINALHAQ|3|1|3||0
6960|RASTI|RASTI|1|2|3||0
6961|RATIH PURWASIH|RATIHPURWASIH|2|2|3||0
6962|RATNA|RATNA|1|2|3||0
6963|RATNA ANJANI|RATNAANJANI|2|2|3||0
6964|RATNA ANTIKA|RATNAANTIKA|2|2|3||0
6965|RATNA ASKARA|RATNAASKARA|2|2|3||0
6966|RATNA LISTY|RATNALISTY|2|2|3||0
6967|RATNA RAFI|RATNARAFI|2|2|3||0
6968|RATU|RATU|1|3|3||0
6969|RATU ADIL|RATUADIL|2|3|3||0
6970|RC. FORMATION|RCFORMATION|2|3|3||0
6971|REBECCA|REBECCA|1|2|3||0
6972|REEFA BAND|REEFABAND|2|3|3||0
6973|REGINA FEAT ANGGA|REGINAFEATANGGA|3|3|3||0
6974|RENA KDI|RENAKDI|2|2|3||0
6975|RENA MONATA|RENAMONATA|2|2|3||0
6976|RENEE|RENEE|1|2|3||0
6977|RENIS|RENIS|1|2|3||0
6978|RENY|RENY|1|2|3||0
6979|REPOEBLIC PATAH HA|REPOEBLICPATAHHA|3|3|3||0
6980|REPVBLIK|REPVBLIK|1|3|3||0
6981|RERE REINA|REREREINA|2|2|3||0
6982|RESA FAHRESI|RESAFAHRESI|2|2|3||0
6983|RESSA HERLAMBANG|RESSAHERLAMBANG|2|1|3||0
6984|RETNO|RETNO|1|2|3||0
6985|REZA|REZA|1|2|3||0
6986|REZA GENTA|REZAGENTA|2|2|3||0
6987|REZA SUGIARTO|REZASUGIARTO|2|2|3||0
6988|REZA ZALU|REZAZALU|2|2|3||0
6989|REZHA MARSELLA|REZHAMARSELLA|2|2|3||0
6990|RHOMA IRAMA|RHOMAIRAMA|2|1|3||0
6991|RIA AMELIA|RIAAMELIA|2|2|3||0
6992|RIA MAMAMIA|RIAMAMAMIA|2|2|3||0
6993|RIA MUSTIKA|RIAMUSTIKA|2|2|3||0
6994|RIA PUSPITA|RIAPUSPITA|2|2|3||0
6995|RIA RESTY FAUZY|RIARESTYFAUZY|3|2|3||0
6996|RIA WIJAYA|RIAWIJAYA|2|2|3||0
6997|RIBAS|RIBAS|1|1|3||0
6998|RICCI KUSUMA|RICCIKUSUMA|2|2|3||0
6999|RICKY DORE|RICKYDORE|2|1|3||0
7000|RICKY LIKOER|RICKYLIKOER|2|1|3||0
7001|RIDA SITA DEWI|RIDASITADEWI|3|2|3||0
7002|RIEKE DYAH PITALOKA|RIEKEDYAHPITALOKA|3|2|3||0
7003|RIF|RIF|1|3|3||0
7004|RIKA SIVA|RIKASIVA|2|2|3||0
7005|RIMBA C MUSTIKA|RIMBACMUSTIKA|3|2|3||0
7006|RINA ASNAN|RINAASNAN|2|2|3||0
7007|RINA GUNAWAN|RINAGUNAWAN|2|2|3||0
7008|RINADA|RINADA|1|2|3||0
7009|RINI ARYANI|RINIARYANI|2|2|3||0
7010|RINI WIJAYA|RINIWIJAYA|2|2|3||0
7011|RINTO HARAHAP|RINTOHARAHAP|2|1|3||0
7012|RIO FEBRIAN|RIOFEBRIAN|2|1|3||0
7013|RITA BUTAR BUTAR|RITABUTARBUTAR|3|2|3||0
7014|RITA EFFENDY|RITAEFFENDY|2|2|3||0
7015|RITA RUBY|RITARUBY|2|2|3||0
7016|RITA SUGIARTO|RITASUGIARTO|2|2|3||0
7017|RIX|RIX|1|3|3||0
7018|RIZHA MARCELLA|RIZHAMARCELLA|2|2|3||0
7019|ROCKET ROCKERS|ROCKETROCKERS|2|3|3||0
7020|ROHANI ABADI|ROHANIABADI|2|3|3||0
7021|ROHMAN AND SHANDRA|ROHMANANDSHANDRA|3|3|3||0
7022|ROMEO|ROMEO|1|3|3||0
7023|ROSA STARDUT|ROSASTARDUT|2|2|3||0
7024|ROSDIANA|ROSDIANA|1|2|3||0
7025|ROSE ELVIRA|ROSEELVIRA|2|2|3||0
7026|ROSSA|ROSSA|1|2|3||0
7027|ROULETTE|ROULETTE|1|3|3||0
7028|ROY HANAFI|ROYHANAFI|2|1|3||0
7029|RUBEN ONSU|RUBENONSU|2|1|3||0
7030|RUDI CHYSARA|RUDICHYSARA|2|1|3||0
7031|RUDIATH|RUDIATH|1|1|3||0
7032|RUMPIES|RUMPIES|1|3|3||0
7033|RUSTON NAWAWI|RUSTONNAWAWI|2|1|3||0
7034|RUTH DENISA|RUTHDENISA|2|2|3||0
7035|RUTH SAHANAYA|RUTHSAHANAYA|2|2|3||0
7036|RYENI|RYENI|1|2|3||0
7037|S9MBILAN BAND|S9MBILANBAND|2|3|3||0
7038|SABUMI|SABUMI|1|3|3||0
7039|SAFEI|SAFEI|1|1|3||0
7040|SAFITRI|SAFITRI|1|2|3||0
7041|SAHARA|SAHARA|1|3|3||0
7042|SAHRUL GUNAWAN|SAHRULGUNAWAN|2|1|3||0
7043|SAINT LOCO|SAINTLOCO|2|3|3||0
7044|SAIPUL JAMIL|SAIPULJAMIL|2|1|3||0
7045|SALJU BAND|SALJUBAND|2|3|3||0
7046|SAMMY SIMORANGKIR|SAMMYSIMORANGKIR|2|1|3||0
7047|SAMSONS|SAMSONS|1|3|3||0
7048|SANDHY SONDORO|SANDHYSONDORO|2|1|3||0
7049|SANDRA ITSI|SANDRAITSI|2|2|3||0
7050|SANDY CANESTER|SANDYCANESTER|2|1|3||0
7051|SANGA SANGA|SANGASANGA|2|3|3||0
7052|SANTY SAGITA|SANTYSAGITA|2|2|3||0
7053|SANTY SALSA|SANTYSALSA|2|2|3||0
7054|SARWANA|SARWANA|1|1|3||0
7055|SASKI|SASKI|1|2|3||0
7056|SAYKOJI|SAYKOJI|1|1|3||0
7057|SEARCH|SEARCH|1|3|3||0
7058|SECOND CIVIL|SECONDCIVIL|2|3|3||0
7059|SEKAR LANGIT|SEKARLANGIT|2|3|3||0
7060|SENNA QUEEN|SENNAQUEEN|2|2|3||0
7061|SENO|SENO|1|1|3||0
7062|SEPTEMBER BAND|SEPTEMBERBAND|2|3|3||0
7063|SETIA BAND|SETIABAND|2|3|3||0
7064|SEURIEUS|SEURIEUS|1|3|3||0
7065|SEVENTEEN|SEVENTEEN|1|3|3||0
7066|SHAGGY DOG|SHAGGYDOG|2|3|3||0
7067|SHANTY|SHANTY|1|2|3||0
7068|SHARIFAH AINI|SHARIFAHAINI|2|2|3||0
7069|SHE|SHE|1|3|3||0
7070|SHEILA|SHEILA|1|2|3||0
7071|SHEILA MAJID|SHEILAMAJID|2|2|3||0
7072|SHEILA ON 7|SHEILAON7|3|3|3||0
7073|SHELOMITA|SHELOMITA|1|2|3||0
7074|SHERINA|SHERINA|1|2|3||0
7075|SHERYL SHEINAFIA|SHERYLSHEINAFIA|2|2|3||0
7076|SHILA MONICA|SHILAMONICA|2|2|3||0
7077|SHINTANIA JOLY|SHINTANIAJOLY|2|2|3||0
7078|SHIVER|SHIVER|1|3|3||0
7079|SIDIK|SIDIK|1|1|3||0
7080|SINBAD|SINBAD|1|3|3||0
7081|SINETRON|SINETRON|1|3|3||0
7082|SINTIA D|SINTIAD|2|2|3||0
7083|SISCA DEWI|SISCADEWI|2|2|3||0
7084|SITA SAPUTRI FT LU|SITASAPUTRIFTLU|4|3|3||0
7085|SITI BADRIAH|SITIBADRIAH|2|2|3||0
7086|SITI HADJIDJAH|SITIHADJIDJAH|2|2|3||0
7087|SITI NURHALIZA|SITINURHALIZA|2|2|3||0
7088|SKJ 94|SKJ94|2|3|3||0
7089|SLAM|SLAM|1|3|3||0
7090|SLANK|SLANK|1|3|3||0
7091|SLIMA|SLIMA|1|3|3||0
7092|SMARADHANA|SMARADHANA|1|3|3||0
7093|SMASH|SMASH|1|3|3||0
7094|SNADA|SNADA|1|3|3||0
7095|SNOWBALL|SNOWBALL|1|3|3||0
7096|SODIQ|SODIQ|1|1|3||0
7097|SOIMAH|SOIMAH|1|2|3||0
7098|SOLID AG|SOLIDAG|2|1|3||0
7099|SONIA|SONIA|1|2|3||0
7100|SONNY JOSZ|SONNYJOSZ|2|1|3||0
7101|SOPHIA LATJUBA|SOPHIALATJUBA|2|2|3||0
7102|SOPHIE NAVITA|SOPHIENAVITA|2|2|3||0
7103|SOULVIBE|SOULVIBE|1|3|3||0
7104|SPOON|SPOON|1|3|3||0
7105|SRI RATU|SRIRATU|2|3|3||0
7106|SRIE H|SRIEH|2|2|3||0
7107|ST 12|ST12|2|3|3||0
7108|STATIM|STATIM|1|3|3||0
7109|STATION|STATION|1|3|3||0
7110|STAY|STAY|1|3|3||0
7111|STECI MAIDA|STECIMAIDA|2|2|3||0
7112|STINKY|STINKY|1|3|3||0
